,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,commit_count,contributor_count,open_issue_count,closed_issue_count,license,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads
139,rospy,This is a library for ROS (Robot Operating System).,Robotics,True,http://wiki.ros.org/rospy,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,astropy,A community Python library for Astronomy.,Science,True,http://www.astropy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Biopython,Biopython is a set of freely available tools for biological computation.,Science,True,http://biopython.org/wiki/Main_Page,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,cclib,A library for parsing and interpreting the results of computational chemistry packages.,Science,True,http://cclib.github.io/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,Colour,Implementing a comprehensive number of colour theory transformations and algorithms.,Science,True,http://colour-science.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,NetworkX,A high-productivity software for complex networks.,Science,True,https://networkx.github.io/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,NIPY,A collection of neuroimaging toolkits.,Science,True,http://nipy.org,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,NumPy,A fundamental package for scientific computing with Python.,Science,True,http://www.numpy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Open Babel,A chemical toolbox designed to speak the many languages of chemical data.,Science,True,http://openbabel.org/wiki/Main_Page,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PyDy,"Short for Python Dynamics, used to assist with workflow in the modeling of dynamic motion.",Science,True,http://www.pydy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,QuTiP,Quantum Toolbox in Python.,Science,True,http://qutip.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,RDKit,Cheminformatics and Machine Learning Software.,Science,True,http://www.rdkit.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,SciPy,"A Python-based ecosystem of open-source software for mathematics, science, and engineering.",Science,True,https://www.scipy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,SimPy,A process-based discrete-event simulation framework.,Science,True,https://gitlab.com/team-simpy/simpy,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,elasticsearch-py,The official low-level Python client for [Elasticsearch](https://www.elastic.co/products/elasticsearch).,Search,True,https://www.elastic.co/guide/en/elasticsearch/client/python-api/current/index.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,whoosh,"A fast, pure Python search engine library.",Search,True,http://whoosh.readthedocs.io/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,openpyxl,A library for reading and writing Excel 2010 xlsx/xlsm/xltx/xltm files.,Specific Formats Processing,True,https://openpyxl.readthedocs.io/en/stable/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,ReportLab,Allowing Rapid creation of rich PDF documents.,Specific Formats Processing,True,https://www.reportlab.com/opensource/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PyYAML,YAML implementations for Python.,Specific Formats Processing,True,http://pyyaml.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,celery,An asynchronous task queue/job queue based on distributed message passing.,Task Queues,True,https://docs.celeryproject.org/en/stable/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Genshi,Python templating toolkit for generation of web-aware output.,Template Engine,True,https://genshi.edgewall.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Mako,Hyperfast and lightweight templating for the Python platform.,Template Engine,True,http://www.makotemplates.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,pytest,A mature full-featured Python testing tool.,Testing,True,https://docs.pytest.org/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,unittest,(Python standard library) Unit testing framework.,Testing,True,https://docs.python.org/3/library/unittest.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,mamba,The definitive testing tool for Python. Born under the banner of BDD.,Testing,True,http://nestorsalceda.github.io/mamba/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,tox,Auto builds and tests distributions in multiple Python versions.,Testing,True,https://tox.readthedocs.io/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Selenium,Python bindings for [Selenium](http://www.seleniumhq.org/) WebDriver.,Testing,True,https://pypi.org/project/selenium/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,doublex,Powerful test doubles framework for Python.,Testing,True,https://pypi.org/project/doublex/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,mock,(Python standard library) A mocking and patching library.,Testing,True,https://docs.python.org/3/library/unittest.mock.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,coverage,Code coverage measurement.,Testing,True,https://pypi.org/project/coverage/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,radar,Generate random datetime / time.,Testing,True,https://pypi.org/project/radar/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,difflib,(Python standard library) Helpers for computing deltas.,Text Processing,True,https://docs.python.org/3/library/difflib.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,unidecode,ASCII transliterations of Unicode text.,Text Processing,True,https://pypi.org/project/Unidecode/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,pygments,A generic syntax highlighter.,Text Processing,True,http://pygments.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,apache-libcloud,One Python library for all clouds.,Third-party APIs,True,https://libcloud.apache.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,moviepy,"A module for script-based movie editing with many formats, including animated GIFs.",Video,True,https://zulko.github.io/moviepy/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,fanstatic,"Packages, optimizes, and serves static file dependencies as Python packages.",Web Asset Management,True,http://www.fanstatic.org/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,fileconveyor,"A daemon to detect and sync files to CDNs, S3 and FTP.",Web Asset Management,True,http://wimleers.com/fileconveyor,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,feedparser,Universal feed parser.,Web Crawling,True,https://pythonhosted.org/feedparser/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,scrapy,A fast high-level screen scraping and web crawling framework.,Web Crawling,True,https://scrapy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Django,The most popular web framework in Python.,Web Frameworks,True,https://www.djangoproject.com/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,awesome-django,"The Best Django Resource, Awesome Django for mature packages.",Web Frameworks,True,https://github.com/shahraizali/awesome-django,True,0,shahraizali/awesome-django,https://github.com/shahraizali/awesome-django,2019-03-06 12:08:06.000,2021-03-17 19:52:16.000,2020-10-13 00:54:33.000,110.0,620.0,587.0,147.0,2.0,,,,,,,,,,,,,,,,,,
181,Flask,A microframework for Python.,Web Frameworks,True,http://flask.pocoo.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,awesome-flask,A curated list of awesome Flask resources and plugins.,Web Frameworks,True,https://github.com/humiaozuzu/awesome-flask,True,0,humiaozuzu/awesome-flask,https://github.com/humiaozuzu/awesome-flask,2014-03-08 07:54:36.000,2021-01-25 13:45:57.000,2019-09-17 07:46:46.000,1366.0,9793.0,225.0,56.0,15.0,12.0,,,,,,,,,,,,,,,,,
183,Pyramid,"A small, fast, down-to-earth, open source Python web framework.",Web Frameworks,True,https://pylonsproject.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,awesome-pyramid,"A curated list of awesome Pyramid apps, projects and resources.",Web Frameworks,True,https://github.com/uralbash/awesome-pyramid,True,0,uralbash/awesome-pyramid,https://github.com/uralbash/awesome-pyramid,2014-09-05 12:17:59.000,2020-03-01 06:17:26.000,2019-05-02 07:14:48.000,50.0,501.0,134.0,19.0,,2.0,,,,,,,,,,,,,,,,,
185,Tornado,A web framework and asynchronous networking library.,Web Frameworks,True,http://www.tornadoweb.org/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,uWSGI,"A project aims at developing a full stack for building hosting services, written in C.",WSGI Servers,True,https://uwsgi-docs.readthedocs.io/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,pillow,Pillow is the friendly [PIL](http://www.pythonware.com/products/pil/) fork.,Image Processing,,https://github.com/python-pillow/Pillow,True,39,python-pillow/Pillow,https://github.com/python-pillow/Pillow,2012-07-24 21:38:39.000,2021-04-24 01:14:44.000,2021-04-23 22:43:52.000,1502.0,8448.0,11604.0,357.0,175.0,1973.0,,,Pillow,conda-forge/Pillow,2021-04-01 20:55:51.000,8.2.0,38.0,447528.0,447528.0,https://pypi.org/project/Pillow,31976848.0,32112608.0,https://anaconda.org/conda-forge/Pillow,2021-04-08 13:38:34.408,8145602.0,1.0,
188,requests,HTTP Requests for Humans.,HTTP Clients,,https://github.com/psf/requests,True,38,psf/requests,https://github.com/psf/requests,2011-02-13 18:38:17.000,2021-04-22 09:16:02.000,2021-04-11 16:25:49.000,7986.0,45044.0,6027.0,682.0,250.0,3117.0,Apache-2.0,,requests,conda-forge/requests,,,24.0,938354.0,938354.0,https://pypi.org/project/requests,110203469.0,110381665.0,https://anaconda.org/conda-forge/requests,2020-12-16 22:06:36.742,10335392.0,1.0,
189,werkzeug,A WSGI utility library for Python that powers Flask and can easily be embedded into your own projects.,WSGI Servers,,https://github.com/pallets/werkzeug,True,38,pallets/werkzeug,https://github.com/pallets/werkzeug,2010-10-18 11:42:40.000,2021-04-24 13:43:48.000,2021-04-24 13:43:48.000,1490.0,5694.0,4640.0,414.0,17.0,827.0,BSD-3-Clause,,werkzeug,conda-forge/werkzeug,2020-03-31 18:05:58.000,1.0.1,17.0,495126.0,495126.0,https://pypi.org/project/werkzeug,25980539.0,26030439.0,https://anaconda.org/conda-forge/werkzeug,2020-04-01 07:59:51.500,2794140.0,1.0,238.0
190,faker,A Python package that generates fake data.,Testing,,https://github.com/joke2k/faker,True,37,joke2k/faker,https://github.com/joke2k/faker,2012-11-12 23:00:09.000,2021-04-23 17:10:00.330,2021-04-23 14:36:35.000,1368.0,12429.0,2621.0,398.0,107.0,362.0,MIT,,faker,conda-forge/faker,2021-04-23 14:38:14.000,8.1.1,87.0,25923.0,25923.0,https://pypi.org/project/faker,4090340.0,4098788.0,https://anaconda.org/conda-forge/faker,2021-04-23 17:10:00.330,413993.0,1.0,
191,Seaborn,Statistical data visualization using Matplotlib.,Data Visualization,,https://github.com/mwaskom/seaborn,True,37,mwaskom/seaborn,https://github.com/mwaskom/seaborn,2012-06-18 18:41:19.000,2021-04-23 11:40:36.000,2021-04-23 11:40:36.000,1347.0,8342.0,2766.0,152.0,97.0,1737.0,BSD-3-Clause,,seaborn,conda-forge/seaborn,2021-03-29 17:36:25.000,joss_paper,22.0,91427.0,91427.0,https://pypi.org/project/seaborn,4989557.0,5030174.0,https://anaconda.org/conda-forge/seaborn,2021-01-28 11:50:33.609,2274547.0,1.0,160.0
192,pytorch,Tensors and Dynamic neural networks in Python with strong GPU acceleration.,Deep Learning,,https://github.com/pytorch/pytorch,True,36,pytorch/pytorch,https://github.com/pytorch/pytorch,2016-08-13 05:26:41.000,2021-04-24 13:01:34.000,2021-04-24 02:54:58.000,12358.0,47776.0,35887.0,2629.0,6130.0,13779.0,,,pytorch,conda-forge/pytorch,2021-03-25 16:07:08.000,1.8.1,32.0,72474.0,72474.0,https://pypi.org/project/pytorch,43387.0,65610.0,https://anaconda.org/conda-forge/pytorch,2021-04-22 01:32:08.189,88894.0,1.0,
193,xgboost,"A scalable, portable, and distributed gradient boosting library.",Machine Learning,,https://github.com/dmlc/xgboost,True,36,dmlc/xgboost,https://github.com/dmlc/xgboost,2014-02-06 17:28:03.000,2021-04-24 05:35:02.000,2021-04-23 07:07:48.000,7488.0,20899.0,5307.0,513.0,252.0,3735.0,Apache-2.0,,xgboost,conda-forge/xgboost,2021-04-20 00:37:45.000,1.4.1,34.0,16146.0,16146.0,https://pypi.org/project/xgboost,5186616.0,5218404.0,https://anaconda.org/conda-forge/xgboost,2021-03-09 14:27:32.491,1556469.0,1.0,2124.0
194,gensim,Topic Modeling for Humans.,Natural Language Processing,,https://github.com/RaRe-Technologies/gensim,True,36,RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,2011-02-10 07:43:04.000,2021-04-22 16:47:29.000,2021-04-19 12:55:19.000,3757.0,11985.0,4144.0,393.0,327.0,1289.0,LGPL-2.1,,gensim,conda-forge/gensim,2021-04-01 14:19:26.000,4.0.1,37.0,22699.0,22699.0,https://pypi.org/project/gensim,8492495.0,8507350.0,https://anaconda.org/conda-forge/gensim,2021-04-02 10:56:03.560,636618.0,1.0,3304.0
195,boto3,Python interface to Amazon Web Services.,Third-party APIs,,https://github.com/boto/boto3,True,36,boto/boto3,https://github.com/boto/boto3,2014-10-03 21:38:03.000,2021-04-24 00:26:48.850,2021-04-23 18:25:19.000,1301.0,6312.0,4336.0,113.0,261.0,2039.0,Apache-2.0,,boto3,conda-forge/boto3,2015-04-09 19:29:21.000,0.0.14,746.0,109444.0,109444.0,https://pypi.org/project/boto3,157105397.0,157203973.0,https://anaconda.org/conda-forge/boto3,2021-04-24 00:26:48.850,5224544.0,1.0,
196,oauthlib,A generic and thorough implementation of the OAuth request-signing logic.,Authentication,,https://github.com/oauthlib/oauthlib,True,36,idan/oauthlib,https://github.com/oauthlib/oauthlib,2011-11-19 23:08:51.000,2021-04-23 13:33:30.000,2021-02-12 11:36:13.000,401.0,2191.0,1564.0,172.0,66.0,260.0,BSD-3-Clause,oauthlib/oauthlib,oauthlib,conda-forge/oauthlib,2019-08-06 14:48:50.000,3.1.0,44.0,139069.0,139069.0,https://pypi.org/project/oauthlib,44130085.0,44171754.0,https://anaconda.org/conda-forge/oauthlib,2019-02-20 03:58:38.233,2375134.0,1.0,
197,black,The uncompromising Python code formatter.,Code Analysis,,https://github.com/psf/black,True,35,python/black,https://github.com/psf/black,2018-03-14 19:54:45.000,2021-04-22 17:37:28.000,2021-04-22 17:37:27.000,1260.0,20393.0,936.0,241.0,425.0,1029.0,MIT,psf/black,black,conda-forge/black,2021-04-06 22:46:56.000,stable,9.0,54728.0,54728.0,https://pypi.org/project/black,6209777.0,6251207.0,https://anaconda.org/conda-forge/black,2020-09-07 11:42:46.809,1433097.0,1.0,12130.0
198,Jinja2,A modern and designer friendly templating language.,Template Engine,,https://github.com/pallets/jinja,True,35,pallets/jinja,https://github.com/pallets/jinja,2010-10-17 13:41:17.000,2021-04-22 10:51:46.000,2021-04-18 01:39:40.000,1341.0,7712.0,2377.0,282.0,29.0,717.0,BSD-3-Clause,,jinja,conda-forge/jinja,2021-01-31 17:15:06.000,2.11.3,9.0,617844.0,617844.0,https://pypi.org/project/jinja,7992.0,9262.0,https://anaconda.org/conda-forge/jinja,,,1.0,52081.0
199,gunicorn,"Pre-forked, ported from Ruby's Unicorn project.",WSGI Servers,,https://github.com/benoitc/gunicorn,True,35,benoitc/gunicorn,https://github.com/benoitc/gunicorn,2009-11-30 18:18:08.000,2021-04-08 07:43:35.000,2021-03-27 02:07:48.000,1380.0,7602.0,2875.0,363.0,257.0,1382.0,,,gunicorn,conda-forge/gunicorn,2019-11-26 22:56:52.000,20.0.4,25.0,432044.0,432044.0,https://pypi.org/project/gunicorn,18110422.0,18120954.0,https://anaconda.org/conda-forge/gunicorn,2021-03-29 19:00:57.252,600288.0,2.0,97.0
200,spyder,Open Source Python IDE.,Editor Plugins and IDEs,,https://github.com/spyder-ide/spyder,True,35,spyder-ide/spyder,https://github.com/spyder-ide/spyder,2015-02-16 22:49:48.000,2021-04-24 01:09:14.000,2021-04-24 00:01:43.000,1222.0,6234.0,22316.0,222.0,989.0,11369.0,MIT,,spyder,conda-forge/spyder,2021-04-16 16:57:29.000,5.0.1,68.0,18164.0,18164.0,https://pypi.org/project/spyder,67284.0,90358.0,https://anaconda.org/conda-forge/spyder,2021-04-16 21:27:11.656,1019661.0,1.0,428618.0
201,pyjwt,JSON Web Token implementation in Python.,Authentication,,https://github.com/jpadilla/pyjwt,True,35,jpadilla/pyjwt,https://github.com/jpadilla/pyjwt,2011-02-24 20:25:09.000,2021-04-19 17:15:12.000,2021-04-16 17:00:06.000,475.0,3773.0,659.0,92.0,71.0,235.0,MIT,,pyjwt,conda-forge/pyjwt,2021-01-17 17:59:22.000,2.0.1,28.0,114102.0,114102.0,https://pypi.org/project/pyjwt,37810881.0,37864973.0,https://anaconda.org/conda-forge/pyjwt,2021-03-31 14:02:12.361,3083293.0,2.0,
202,urllib3,"A HTTP library with thread-safe connection pooling, file post support, sanity friendly.",HTTP Clients,,https://github.com/urllib3/urllib3,True,35,shazow/urllib3,https://github.com/urllib3/urllib3,2011-09-18 18:08:28.000,2021-04-23 11:52:08.000,2021-04-21 21:49:14.000,791.0,2640.0,,273.0,139.0,758.0,MIT,urllib3/urllib3,urllib3,conda-forge/urllib3,2021-03-15 15:06:49.000,1.26.4,26.0,534890.0,534890.0,https://pypi.org/project/urllib3,154069944.0,154248354.0,https://anaconda.org/conda-forge/urllib3,2021-03-15 17:22:39.152,10347600.0,2.0,97.0
203,chardet,Python 2/3 compatible character encoding detector.,Text Processing,,https://github.com/chardet/chardet,True,35,chardet/chardet,https://github.com/chardet/chardet,2012-07-26 20:30:54.000,2021-04-23 14:38:36.000,2020-12-16 17:20:22.000,200.0,1495.0,334.0,37.0,53.0,58.0,LGPL-2.1,,chardet,conda-forge/chardet,2020-12-10 19:24:18.000,4.0.0,9.0,491634.0,491634.0,https://pypi.org/project/chardet,100245399.0,100447394.0,https://anaconda.org/conda-forge/chardet,2021-01-08 08:22:32.887,10099760.0,1.0,
204,mxnet,A deep learning framework designed for both efficiency and flexibility.,Deep Learning,,https://github.com/apache/incubator-mxnet,True,34,dmlc/mxnet,https://github.com/apache/incubator-mxnet,2015-04-30 16:21:15.000,2021-04-24 12:51:56.000,2021-04-22 18:19:22.000,6472.0,19421.0,11576.0,956.0,1687.0,7602.0,Apache-2.0,apache/incubator-mxnet,mxnet,conda-forge/mxnet,2021-03-03 01:00:20.000,1.8.0,27.0,1972.0,1972.0,https://pypi.org/project/mxnet,246553.0,246955.0,https://anaconda.org/conda-forge/mxnet,,,2.0,23734.0
205,tqdm,"Fast, extensible progress bar for loops and CLI.",Command-line Interface Development,,https://github.com/tqdm/tqdm,True,34,tqdm/tqdm,https://github.com/tqdm/tqdm,2015-06-03 13:13:14.000,2021-04-23 12:48:22.000,2021-04-23 12:48:09.000,900.0,18121.0,1823.0,98.0,238.0,507.0,,,tqdm,conda-forge/tqdm,2021-04-06 01:40:26.000,4.60.0,100.0,166166.0,166166.0,https://pypi.org/project/tqdm,23406832.0,23509643.0,https://anaconda.org/conda-forge/tqdm,2021-04-06 03:39:45.818,5955918.0,1.0,7795.0
206,luigi,A module that helps you build complex pipelines of batch jobs.,Distributed Computing,,https://github.com/spotify/luigi,True,34,spotify/luigi,https://github.com/spotify/luigi,2012-09-20 15:06:38.000,2021-04-22 13:15:18.000,2021-04-16 07:52:49.000,2168.0,14469.0,3993.0,556.0,53.0,842.0,Apache-2.0,,luigi,conda-forge/luigi,2021-04-15 11:39:33.000,3.0.3,51.0,1396.0,1396.0,https://pypi.org/project/luigi,847805.0,854878.0,https://anaconda.org/conda-forge/luigi,2021-04-17 01:17:04.250,431478.0,1.0,
207,cookiecutter,A command-line utility that creates projects from cookiecutters (project templates).,Command-line Tools,,https://github.com/cookiecutter/cookiecutter,True,34,audreyr/cookiecutter,https://github.com/cookiecutter/cookiecutter,2013-07-14 18:31:22.000,2021-04-24 09:40:24.000,2021-04-22 20:52:05.000,1432.0,14327.0,2683.0,249.0,167.0,473.0,BSD-3-Clause,cookiecutter/cookiecutter,cookiecutter,conda-forge/cookiecutter,2020-04-21 03:35:23.000,1.7.2,18.0,7983.0,7983.0,https://pypi.org/project/cookiecutter,952056.0,954649.0,https://anaconda.org/conda-forge/cookiecutter,2020-04-26 16:44:26.880,152989.0,1.0,
208,falcon,A high-performance framework for building cloud APIs and web app backends.,RESTful API,,https://github.com/falconry/falcon,True,34,falconry/falcon,https://github.com/falconry/falcon,2012-12-06 18:17:51.000,2021-04-12 18:17:19.000,2021-04-12 18:17:18.000,801.0,8352.0,1753.0,172.0,194.0,702.0,Apache-2.0,,falcon,conda-forge/falcon,2021-04-05 21:01:52.000,3.0.0,8.0,5374.0,5374.0,https://pypi.org/project/falcon,614363.0,617839.0,https://anaconda.org/conda-forge/falcon,2021-04-06 13:32:08.494,185171.0,1.0,441.0
209,peewee,"A small, expressive ORM.",ORM,,https://github.com/coleifer/peewee,True,34,coleifer/peewee,https://github.com/coleifer/peewee,2010-10-11 20:14:11.000,2021-04-20 13:59:07.000,2021-04-20 13:58:56.000,1224.0,8317.0,4314.0,145.0,2.0,1978.0,MIT,,peewee,conda-forge/peewee,2021-03-19 15:54:38.000,3.14.4,100.0,12669.0,12669.0,https://pypi.org/project/peewee,477443.0,482861.0,https://anaconda.org/conda-forge/peewee,2021-03-19 18:31:56.532,308874.0,1.0,
210,psutil,A cross-platform process and system utilities module.,DevOps Tools,,https://github.com/giampaolo/psutil,True,34,giampaolo/psutil,https://github.com/giampaolo/psutil,2014-05-23 14:01:48.000,2021-04-19 20:30:13.823,2021-04-15 15:16:26.000,1062.0,7254.0,5680.0,159.0,146.0,1283.0,BSD-3-Clause,,psutil,conda-forge/psutil,,,31.0,82202.0,82202.0,https://pypi.org/project/psutil,22297768.0,22405324.0,https://anaconda.org/conda-forge/psutil,2021-04-19 20:30:13.823,6453402.0,1.0,
